case,scene,split,state,seed,task_id,obj,slot,frame,measured,readout,vx,vy,vx_readout,vy_readout
057_S11_S11_01,11,val,eL0,3407,pd66_057_S11_S11_01__eL0__s3407,0,8,30.5,0.005549856092582987,0.09725422606566259,-0.0051766737504976845,0.002000737746254799,1.636883096691733,1.0037164258092335
057_S11_S11_01,11,val,eL0,3407,pd66_057_S11_S11_01__eL0__s3407,0,9,34.5,0.031112018642352288,1.209628186650419,0.03110258110338009,0.0007662589051619761,-1.2926015287145212,0.6332437057275339
057_S11_S11_01,11,val,eL0,3407,pd66_057_S11_S11_01__eL0__s3407,0,10,38.5,0.013278796069068077,0.6815346687532617,0.008399124166840011,0.010284995783854356,0.856421615227207,0.6349639119661042
057_S11_S11_01,11,val,eL0,3407,pd66_057_S11_S11_01__eL0__s3407,0,11,42.5,0.009587520580251235,0.0658848386646822,0.006708622236749307,0.006849448047933038,1.2185680058505175,-0.02398096132435601
057_S11_S11_01,11,val,eL0,3407,pd66_057_S11_S11_01__eL0__s3407,0,12,46.5,0.0035391882315216876,-0.4896790768027053,0.0035384867000743726,-7.046425716907833e-05,1.1303346474232374,-1.0619220512967393
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,1,2.5,4.01024124898614,3.573681117172524,0.15453753483752736,4.007262535122481,1.0064078647729877,4.562197319233643
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,2,6.5,8.683266364740884,8.776294638625766,0.09637220176725805,8.682731549447265,1.5122052260591747,8.230731885764989
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,3,10.5,15.654120071136003,14.5518627191774,0.12159007937375463,15.653647851352122,0.7944884264044485,13.912081491496295
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,4,14.5,24.12002199300433,17.158399099050822,0.3166497024665432,24.117943401313063,0.25443834502227847,14.726355445605986
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,5,18.5,11.228357705535116,12.58578967260188,-0.2590819450515028,-11.225368292808843,2.467242512615128,-3.2458500394816783
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,6,22.5,4.0934409611276,3.988815320748879,-0.09266031113121471,-4.092392083974642,-0.8897845471543004,-2.891176026252646
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,7,26.5,2.7563646595460374,6.972986730875241,-0.004153062713248801,2.7563615307982445,1.0949735595772452,7.437627057995702
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,8,30.5,1.2510521546339688,2.7149579665521593,-0.07528110510130545,1.2487851091476956,2.1024929296667336,2.0411998555963415
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,9,34.5,0.09620274689467492,1.4016182287366763,-0.05523801375969697,0.07876376289871131,-0.6273155136201942,0.6481190201132966
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,10,38.5,0.022235272710259855,1.0459603140784104,0.017880136109351952,0.013217718608393625,0.31047136281648136,-0.2056948791810269
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,11,42.5,0.012648439245668427,0.6765356521972818,0.00037297587278999343,0.012642938912676982,0.8327613180686972,-0.44756138699786674
057_S11_S11_01,11,val,eL0,137,pd66_057_S11_S11_01__eL0__s137,0,12,46.5,0.016480445242374495,0.4668750095615737,-0.015303032131384953,-0.006117375497115063,1.9753057740564368,-1.3303473662975236
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,1,2.5,2.9308397236154202,2.777788205603824,0.004808215463685883,2.930835779532208,1.3758318232931217,4.250048053696975
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,2,6.5,8.107077815089003,8.728486460774203,-0.005832504311615594,8.107075717038896,1.5223916239223265,8.47690304106432
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,3,10.5,13.512359861323079,14.669356308512949,0.11738054090445757,13.511850015098304,0.4361096972897167,14.777510229129714
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,4,14.5,14.174970412850843,13.492748678107315,-0.09776836669472004,14.174633242227845,-1.3765536584278737,13.88167292903637
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,5,18.5,2.8689297032603056,3.806081645142184,0.21076149331207716,-2.8611775958835777,-1.15658730188683,-3.6330197434587523
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,6,22.5,1.0452243909789136,2.503102806690052,0.021073152048529664,1.045011937616016,-0.4308731694562997,3.9693068681853374
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,7,26.5,0.023864495338536757,0.9911770277276024,0.023201651055819637,-0.005585474558802162,0.05573242895888719,1.0612860115893064
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,8,30.5,0.05112584361904731,0.19697257076976626,0.04870852226342777,-0.015534855798250646,1.2559428085956912,0.8235008351642256
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,9,34.5,0.069590579906889,0.7193068081428042,0.058968317553240016,0.03695384062201583,-2.0092481652758627,0.9944649830288534
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,10,38.5,0.010757989419211387,0.7217524652189233,-0.0055687648950993205,0.009204520296407281,0.6731702963271298,1.2591377701131645
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,11,42.5,0.003541772339239973,0.03868377152425051,0.003280257494861871,-0.0013356878641388903,1.109092357143581,0.10837994927975769
057_S11_S11_01,11,val,eL0,509,pd66_057_S11_S11_01__eL0__s509,0,12,46.5,0.012213700288871103,-0.6241719070258709,0.0010854426682954,0.012165372536844642,1.0557996149115518,-0.8203400668574923
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,1,2.5,3.425853343493437,3.1401564873056396,0.03565715511056169,3.4256677740864747,0.9769781213450949,4.899234256975456
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,2,6.5,7.393623122264677,7.32385682352238,0.1920433813392151,7.3911286156967035,0.6868046577235009,7.220763487171594
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,3,10.5,12.918031477691283,14.050247036713419,-0.26530886315988483,12.915306750741603,-0.49132810345579236,14.251162458425021
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,4,14.5,4.3045809554955765,9.29845192420607,0.22915125385821966,4.298477277510074,-0.5468460386658323,4.505992763354004
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,5,18.5,2.0493066317432262,1.5498584595919414,0.06111100784336258,-2.0483952537601566,-0.7325482124700249,-5.728846193087549
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,6,22.5,1.3289541765662103,2.858333265981594,0.020425294690687677,1.3287972045235392,0.8403063699985811,2.846185993113667
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,7,26.5,4.7123311700351,5.2448109836750785,0.029185017959844118,4.7122407929573225,1.2041024682933308,6.473645327196101
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,8,30.5,0.20246132256863975,0.910406423703193,0.13347502195704236,0.15223339203279238,0.9805068097272662,1.0289689114933074
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,9,34.5,0.14562658865651698,1.9857773015311677,0.06519539198282018,0.13021775680736028,-1.1387571313436242,0.7520348038620339
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,10,38.5,0.015345677661480723,0.9129995943062741,-0.008122218603841703,0.013019961130567026,0.13294205059434105,0.9135621493925593
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,11,42.5,0.016882692354455598,0.3351777224216015,-0.016879223586158787,-0.000342216691080921,1.476262187153078,-0.08448150985957925
057_S11_S11_01,11,val,eL0,2027,pd66_057_S11_S11_01__eL0__s2027,0,12,46.5,0.008651294090366624,-0.43246662901192146,-0.006382307509034036,-0.005840465760377356,1.5677635099668257,-1.3847327666340257
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,1,2.5,2.229842608362075,1.795166201934637,0.0024297452776750107,2.2298412845771933,2.483839614665419,3.078774300863491
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,2,6.5,7.446144242421803,7.468381986672012,-0.07593190918985329,7.445757075282415,1.5835463780898704,6.752965894264428
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,3,10.5,12.96340388010809,13.061099775547959,0.09958489100444012,12.963021368812331,1.033551673457284,12.686709137908483
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,4,14.5,17.68497335770344,17.878804655120433,0.1308901416435333,17.684488978579537,0.2400606520505224,16.987956852619373
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,5,18.5,2.8273479730576647,5.881636573501794,-0.0886639107846122,-2.825957407973033,1.9633790004332983,-2.79260602145023
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,6,22.5,1.180781110915367,0.7179379757426334,0.09388049849592335,-1.1770431104665136,-0.8013245521228367,-3.479612237942179
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,7,26.5,0.6190153363699664,1.487992470645283,0.1254097809746554,0.6061784996988194,-0.09742333374007361,1.1242229350091812
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,8,30.5,1.340939203833356,1.4715611378502116,0.12083638078025842,1.3354836268023518,0.7264054766748387,4.031421852321566
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,9,34.5,2.6463152371388827,3.077492559873618,-0.07734270649712016,2.6451847648255353,-0.3123589866052372,2.1381336724211346
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,10,38.5,0.025322610348913505,0.3746475813547807,0.01767984127911859,-0.018128921844061098,1.3296410547384772,0.24795842694890102
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,11,42.5,0.05398264823244763,0.2588886741544618,-0.0071626063072130815,0.053505358433301356,1.9827723438874827,-0.6065221519925943
057_S11_S11_01,11,val,eL0,5678,pd66_057_S11_S11_01__eL0__s5678,0,12,46.5,0.08740883492690499,1.3608640180291438,-0.08233701587436144,-0.029341442367137916,2.71417721171011,-1.1681697962724784
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,1,2.5,2.8122634519679903,2.526875724730739,0.01718394422387064,2.8122109514287557,1.469598639204303,3.9336817679483342
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,2,6.5,7.13774063460951,7.571691646243732,-0.19507385529263957,7.135074460574117,1.790404287988069,7.157493094341801
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,3,10.5,11.886074428151412,12.639391167061707,-0.06737169448019813,11.885883491198195,1.2026923485201908,12.966641297164909
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,4,14.5,16.44340235168691,15.247013998610623,-0.4171646765177911,16.43810982236487,-1.0551579660922397,14.455673574863724
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,5,18.5,1.8407279354144546,2.7406810438551465,-0.1507183991825059,-1.834547163842626,-1.3581012716544796,-2.373990636502096
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,6,22.5,1.0510149123593453,1.7924981147803636,-0.036733525370505046,1.050372788164077,-0.1846377852497143,3.5924561057958857
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,7,26.5,0.13728897305413587,1.5425538511434045,0.02804679780421111,0.13439359826713826,0.17957469494171407,1.8532146238645753
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,8,30.5,0.022508085964655852,0.31888173004423326,0.021994218691679633,-0.004782078829850889,1.3650671471236255,0.9212941156612542
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,9,34.5,0.05723867293254267,1.5146188542424217,-0.0018627462727977217,0.057208354769227296,-0.9348102669300269,1.1218938192866912
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,10,38.5,0.015114352770222373,1.0046869684515105,-0.001862925749480837,0.014999105550487002,0.8305565786055862,0.8121082923333067
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,11,42.5,0.018621117715279367,0.28093571676176676,0.003619448151096094,0.018265968905257068,1.0788475190544926,-0.13257476065430174
057_S11_S11_01,11,val,eL0,7919,pd66_057_S11_S11_01__eL0__s7919,0,12,46.5,0.04309116859077699,-0.21003489585655633,-0.00024306824706172848,0.04309048303681493,1.1658937340317923,-0.2426508101248488
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,1,2.5,3.307494074255378,3.1029628368202644,0.036286613447327906,3.3072950175209597,1.9097606451360742,4.100519002054459
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,2,6.5,8.252957285472501,8.489108214908441,0.04148994202212179,8.252852993998175,0.9150404602760984,7.540705356400088
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,3,10.5,11.594092907793181,14.186728865862587,-0.1223298400300223,11.593447535775471,-0.03328551930581103,13.892215948095291
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,4,14.5,8.81163698117327,8.313907622612938,-0.10574043647314965,8.81100251095611,-0.9755855852149538,6.223676804633686
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,5,18.5,0.5071051277327957,1.379209144424494,0.03929530598886686,-0.50558034920291,-0.9076509457458874,-3.693571049344694
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,6,22.5,2.942230949982278,4.773183550432043,0.1933460664437689,2.935871295139543,0.3585501689196696,5.968638980109498
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,7,26.5,0.22929120699103125,2.2724913091688412,-0.012916823909961295,0.22892709158918478,1.088401731799174,1.9128169329870093
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,8,30.5,0.023663616437315457,0.6848686043847323,0.01997373777288658,0.012689229380555389,1.5114772572001611,0.8171034162254551
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,9,34.5,0.0921761871525272,1.1409333487782147,0.013588834490121826,0.09116903561614435,-1.2060079329331839,0.9671377358972306
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,10,38.5,0.011419584468676199,1.1671256034594752,0.003495894633419994,0.010871321453680593,0.20323202725027545,0.8079013944548051
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,11,42.5,0.007499757427141684,0.5700200772813995,0.007278942428035862,-0.0018064768460476443,1.231526767577546,-0.3214373032087037
057_S11_S11_01,11,val,eL0,10007,pd66_057_S11_S11_01__eL0__s10007,0,12,46.5,0.01190885129171311,-0.4555798543585956,-0.005850120570039507,0.01037288910594043,1.3449487113946694,-0.9790109491714065
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,1,2.5,3.537996482441084,3.776338965062661,-0.057985745055145796,3.5375212738774993,1.002598847165271,4.633910643628866
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,2,6.5,9.082446040951863,9.509762142629057,0.14184087408156074,9.081338406492842,0.44724207228099855,8.131586010167597
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,3,10.5,13.954397475540896,15.044639723107228,0.11169789034566975,13.95395042583549,-0.21669131753235749,14.654603393408728
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,4,14.5,5.665757386640707,6.936968058493443,-0.13025356609040273,5.664259949260315,-0.6574070260586566,6.161690085214878
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,5,18.5,0.0957815435046674,-1.051108166355017,-0.08775040938112397,-0.038392313417944024,-0.7495504999051501,-3.7652929053709228
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,6,22.5,2.0809035526566917,2.8603090734983776,-0.017756093218270052,2.0808277960015973,0.5788469532545912,4.210574487413591
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,7,26.5,0.1872462207498454,1.504913038506014,0.11068837092360581,0.15102725491572072,0.793099283173943,1.5719315329321089
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,8,30.5,0.04283401425205494,-0.025186742905034087,0.027369764753268556,0.032949184425353904,1.6793740095740246,1.0218392490599322
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,9,34.5,0.011743787391051023,1.4192927015899297,0.00042312206318229073,0.011736162490603875,-1.1472450183757432,1.4561780700920481
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,10,38.5,0.04000060887118082,0.8074285548784892,-0.005247794385888937,-0.039654878188548535,0.9080656781567126,0.8110451177828808
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,11,42.5,0.08679244103879588,-0.11038989797808973,0.013597462806274052,0.08572069077360993,1.421124998051446,-0.08345159471109342
057_S11_S11_01,11,val,eL0,12011,pd66_057_S11_S11_01__eL0__s12011,0,12,46.5,0.0832377046957889,-0.40055976175312846,0.002508946834370818,0.08319988382687597,0.9899725451232376,-0.7120534750458509
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,1,2.5,3.0088728792805974,3.0582727945327237,0.13807597717282077,3.0057030838388017,1.600359688549895,4.526643407520893
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,2,6.5,8.24514463783522,9.040692654326097,0.14335938504966633,8.243898239640094,0.8316030234361534,8.289660242850488
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,3,10.5,11.274979794448615,13.327005818458726,0.1571596424571567,11.273884433149352,0.3567154203798475,13.598780676277311
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,4,14.5,7.163167466896428,7.476909812006504,0.3648820228666409,7.1538681332683325,-1.279598224321011,7.288707281098645
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,5,18.5,0.2707442601219165,0.19817107319486027,-0.07939825098550272,-0.2588404375854111,-1.1475218296643306,-4.4000207991522675
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,6,22.5,1.982197766553576,2.9690093147447354,0.08824169948104554,1.9802326601191793,0.41571393097742637,4.017325609385938
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,7,26.5,1.1775391104387736,2.5051498358472415,0.04798003471822767,1.1765612066022642,0.4612686100376009,2.7034708060551944
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,8,30.5,0.41557953995737895,0.6106327307270911,0.03611252176301605,0.4140075359254979,1.6059101958680218,2.4253095022898936
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,9,34.5,0.1020462667652085,1.4045898819558635,0.04275373688758464,0.09265828912117513,-0.5509419741287518,1.197047737899456
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,10,38.5,0.04813241650898113,0.5736942894083823,0.03435610615885025,0.033710346907082564,1.0539804830460415,0.8208774165787961
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,11,42.5,0.029940672737282334,0.5665155624672886,-0.029940582851827456,7.336520903891141e-05,1.5244972946616664,0.3640024659398219
057_S11_S11_01,11,val,eL0,15013,pd66_057_S11_S11_01__eL0__s15013,0,12,46.5,0.15064705861728958,-0.5251324609944108,-0.13414159752165916,-0.0685606890599729,1.8518366725187112,-1.0892963341960757
033_S04_S04_02,4,val,CENTER,42,pd66_033_S04_S04_02__CENTER__s42,0,1,2.5,0.14903275131198937,0.07854745113369166,0.13991805115325634,-0.051319586174247436,0.6507550320830473,0.752431021101378
033_S04_S04_02,4,val,CENTER,42,pd66_033_S04_S04_02__CENTER__s42,0,2,6.5,5.1804396126871435,6.224631498905254,5.167505886138258,-0.36583807541667285,7.124635632652784,-0.5514574560265282
